GaitCyclePercent,R_Hip Flexion/Extension,L_Hip Flexion/Extension,R_Hip Add/Abduction,L_Hip Add/Abduction,R_Hip Int/External Rotation,L_Hip Int/External Rotation,R_Knee Flx/Extension,L_Knee Flx/Extension,R_Knee Add/Abduction,L_Knee Add/Abduction,R_Knee Int/External Rotation,L_Knee Int/External Rotation,R_Ankle Dorsi/Plantarflexion,L_Ankle Dorsi/Plantarflexion,R_Ankle Inv/Eversion,L_Ankle Inv/Eversion,R_Ankle Add/Abduction,L_Ankle Add/Abduction,R_Foot Angle,L_Foot Angle,R_Shank Angle,L_Shank Angle,R_Thigh Angle,L_Thigh Angle
47.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60787549429767,5.927239807311604,0.9333249232482725,1.7802115858686287,-0.43983015613073256,3.1287630672296447,8.91490823667392,9.87999827075609,-1.5341945442878189,-5.498887676554024,-0.17076499983824658,2.3956050771034647,-4.519938121203095,-4.37642195237113,-13.483692663875216,-14.403496476438265,-8.808230840979153,-8.673553690646074
48.0,0.0,0.0,0.0,0.0,0.0,0.0,5.377577004360431,6.5967492459968975,0.9212513359951462,1.7262366089123682,-0.24455367650851276,3.260346438009395,9.139757449834798,10.127368528247072,-1.0862923357523464,-5.181612085797533,-0.1062254264223418,2.4727773668141535,-5.491787011223947,-5.271779813223605,-14.694300559139949,-15.55715203611627,-9.258930818276156,-9.15009867282635
49.0,0.0,0.0,0.0,0.0,0.0,0.0,6.290385061050344,7.400362055946056,0.9051322171382691,1.67786129306644,-0.04478453020952035,3.3775495210543727,9.264843025478202,10.266747471076403,-0.5683741447315127,-4.806782107735622,-0.05934576124673537,2.534477904772733,-6.636166598897541,-6.341365268937161,-15.97652880151111,-16.78025777009962,-9.636010776714373,-9.553869634807903
50.0,0.0,0.0,0.0,0.0,0.0,0.0,7.338129332025299,8.342221095992734,0.8803717681780735,1.6339345791894873,0.1332411836834412,3.4619783201874608,9.260258772051932,10.268626929739519,0.018579918216726745,-4.370810090775825,-0.022157547610221436,2.5867605763044335,-7.977607441855161,-7.618621389093319,-17.32183802754476,-18.06968368715115,-9.940932801363848,-9.885162694642451
51.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51835936413244,9.425647398303063,0.8441180973628598,1.5880646894156343,0.2726796414743545,3.5157216816819368,9.09382760533148,10.09398494645123,0.6744018971540554,-3.872525581559899,0.02414584539267734,2.644245868312635,-9.550660157007602,-9.140197316084658,-18.741179242452457,-19.435731930298243,-10.17880970706692,-10.145831559174225
52.0,0.0,0.0,0.0,0.0,0.0,0.0,9.826128038041405,10.64561789120686,0.7912917819829419,1.5335553817179104,0.3838475795554163,3.554197799512066,8.73463079395373,9.707932600299147,1.3955955927812007,-3.3152534833937084,0.10380260971661594,2.728053197771501,-11.39016067585761,-10.9556860131134,-20.22651149533142,-20.87503501370999,-10.35350366540153,-10.340857871686769
53.0,0.0,0.0,0.0,0.0,0.0,0.0,11.272964920418477,12.01544194436994,0.7142969593039475,1.4703988027709871,0.4832063585398709,3.5847506660260233,8.118055151669836,9.050308373403563,2.1763743781453804,-2.703040199243752,0.2555431718505715,2.859950446269986,-13.548862978022596,-13.115261278306651,-21.780307060841327,-22.394263637794698,-10.455921718371323,-10.464223342100441
54.0,0.0,0.0,0.0,0.0,0.0,0.0,12.886947635664978,13.562900850003075,0.609641937287048,1.402834365849716,0.5629434581024507,3.585138870666951,7.164745253001568,8.067497170066144,2.9990590567113253,-2.053395047071351,0.5272784178345097,3.07327642400905,-16.11242718953988,-15.674445861675348,-23.4013847712672,-23.990982483643265,-10.462856945486836,-10.492498798668262
55.0,0.0,0.0,0.0,0.0,0.0,0.0,14.720990884952654,15.330272561917822,0.48179193283273763,1.3393932051457695,0.5893422233454999,3.5044142866755648,5.782419588064094,6.693605385176119,3.848046735069837,-1.401926310975539,0.9704522470142505,3.4129958083764738,-19.15876720783284,-18.71402422835678,-25.106649948587567,-25.6773841616385,-10.327879079419612,-10.380787419963037
56.0,0.0,0.0,0.0,0.0,0.0,0.0,16.830393492128245,17.387321032414352,0.3374801756629205,1.2951055165511105,0.5223682110265202,3.3043994960423944,3.9113589615411857,4.87231006525677,4.700132592575316,-0.801122168479523,1.6411308506468292,3.905559421458993,-22.77519425857534,-22.283642116099404,-26.889398038363247,-27.456494435189303,-10.002518747485833,-10.06748071232815
57.0,0.0,0.0,0.0,0.0,0.0,0.0,19.256356784552672,19.784457544238208,0.182510074500631,1.2946711759194962,0.3446359535108257,2.9870547074784044,1.5248924264481067,2.564404264927388,5.526197968979299,-0.32457508225358417,2.5627003918621796,4.533400256967124,-26.949113057524613,-26.429512842778557,-28.743490222057833,-29.319775647346315,-9.437833813431931,-9.495889038496136
58.0,0.0,0.0,0.0,0.0,0.0,0.0,22.00813920220808,22.540107353136776,0.025622338099420303,1.3456617746953132,0.08437358691287404,2.6124237330407785,-1.3595906709714682,-0.22505862399612145,6.30484425757062,-0.022189094741088707,3.675754226206283,5.207087324058228,-31.629876290832772,-31.154955912234048,-30.636487326972365,-31.24240722495634,-8.600656098291587,-8.634198396611627
59.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06011871793846,25.63144182635023,-0.13919690274603191,1.443326381158364,-0.19828565907130907,2.2613784751236254,-4.617408720045605,-3.4098279420291857,7.0727632930745,0.12638277957260904,4.841033358316127,5.795936025795225,-36.679184890088585,-36.32616465896375,-32.55394268335568,-33.20152886380926,-7.493645524636549,-7.4665856182139345
60.0,0.0,0.0,0.0,0.0,0.0,0.0,28.368538932385896,28.980657128920544,-0.33831865180627096,1.5723748861123494,-0.4166850121357051,2.0191747058698235,-8.071286229833897,-6.85337717780377,7.854585419266049,0.22104783953688975,5.8772440282013845,6.176282319405809,-41.95181116503898,-41.76942549690291,-34.4600806140951,-35.143594117966,-6.105266906690572,-6.027711793417146
61.0,0.0,0.0,0.0,0.0,0.0,0.0,31.868815045507997,32.481105229574645,-0.5855686602772513,1.7047843718158495,-0.4745812955370824,1.944530066775546,-11.53810527775589,-10.388530195320714,8.601927566565658,0.3970624924516267,6.603534212241434,6.260334760353872,-47.22053847592323,-47.24567969028869,-36.328209310947365,-37.00494649985594,-4.467781273916013,-4.361601645883862
62.0,0.0,0.0,0.0,0.0,0.0,0.0,35.49150877696421,36.05663885023001,-0.8580426380631334,1.8026718514156883,-0.35407255905877494,2.1179718547149613,-14.800267763222875,-13.854323090190421,9.221366252375315,0.7351087209456356,6.899710191756219,5.948583544316431,-52.210039393197015,-52.53170061180144,-38.146196827526126,-38.768199703736954,-2.6433007827847566,-2.5331098964484116
63.0,0.0,0.0,0.0,0.0,0.0,0.0,39.14799666802424,39.632784855847305,-1.1064223490693794,1.8099219838645169,-0.06569730562218533,2.5930645383973845,-17.66348570196346,-17.14196936290098,9.638789409626865,1.262429238867828,6.687880242166921,5.170592792894943,-56.772580803841606,-57.52207900271466,-39.882888645728244,-40.41290928579615,-0.692209137679608,-0.588567353109918
64.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75056498871454,43.133912589477696,-1.3097727154634724,1.6972224742308968,0.4231801431815005,3.332209494399362,-19.943279224900834,-20.048986984774654,9.919471270220464,1.9531282328278399,5.917647631701031,3.9549125087121695,-60.73052003219721,-61.989549966126134,-41.49480622173336,-41.90592945017754,1.3221664488964584,1.4128955066180886
65.0,0.0,0.0,0.0,0.0,0.0,0.0,46.228201569262055,46.47424291262768,-1.4844858921534982,1.4709193194824974,1.1057640564037479,4.246327833822537,-21.414748054898972,-22.254300349073052,10.153756590752863,2.7292785150209067,4.623146544962245,2.419357192140087,-63.76947069422392,-65.59130476914899,-42.95273242835375,-43.20537973080143,3.3575536395739918,3.420558015462595
66.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49803145317712,49.60325712615898,-1.6403256717325256,1.1799363464617123,1.827828697556747,5.1615058915953815,-22.004944430840066,-23.488778106469535,10.284911612530411,3.393555828198073,3.033018454743169,0.7850538092243894,-65.80216182911694,-68.0398622182939,-44.21109062606557,-44.312288878935554,5.365771606029534,5.390242482058188
67.0,0.0,0.0,0.0,0.0,0.0,0.0,52.451451605295986,52.46080122523816,-1.762740301915581,0.8955146869327745,2.392748772587494,5.7948061048557165,-21.805061493783455,-23.720035389340254,10.195060625535621,3.6942302936414246,1.4247876859619986,-0.6167684371899177,-66.8169117378663,-69.28512638960991,-45.16451695497825,-45.19750281380365,7.344424290501833,7.296998839577221
